"UnitNumber","insff","inschangetime"
"R2N2P828","1","1,766,109,526"
"F8N95039","1","1,766,109,554"
"R2N4W817","1","1,766,104,191"
"R2N8K651","1","1,766,103,861"
"R2N2P828","1","1,766,103,992"
"R2N8K651","1","1,766,103,906"
"R2N2P828","1","1,766,103,875"
"F8N82W97","1","1,766,103,859"
"R2N2P828","1","1,766,103,878"
"R2N2P828","1","1,766,103,891"
"R2N8K651","1","1,766,103,891"
"R2N2P828","1","1,766,103,868"
"F8N89M40","1","1,766,103,841"
"F8S09A51","1","1,766,103,884"
"N8S00N39","1","1,766,103,843"
"R2N6H270","1","1,766,103,881"
"R2N8K651","1","1,766,103,847"
"R2N2P828","1","1,766,104,078"
"F8N53W10","1","1,766,104,220"
"F8N0CDY2","1","1,766,103,889"
"R2N2P828","1","1,766,103,924"
"R2N2P828","1","1,766,104,014"
"F8N0BXK7","1","1,766,103,870"
"R2N2P828","1","1,766,103,885"
"N8S01N61","1","1,766,103,827"
"N8S00N39","1","1,766,103,899"
"R2N8K651","1","1,766,103,871"
"F8N49Y02","1","1,766,103,884"
"R2N5M530","1","1,766,034,637"
"R2N8R791","1","1,766,033,921"
"F8N82W91","1","1,766,034,529"
"R2N3Z704","1","1,766,034,284"
"R2N8R791","1","1,766,034,087"
"R2N0FL68","1","1,766,034,087"
"R2N8R791","1","1,766,034,532"
"R2N8R791","1","1,766,034,041"
"R2N8R791","1","1,766,034,475"
"R2N4Z121","1","1,766,034,432"
"F8N97U09","1","1,766,033,960"
"F8N0YXK2","1","1,766,034,295"
"F8N04N08","1","1,766,034,535"
"F8K35B93","1","1,766,034,475"
"R2N8K651","1","1,766,034,550"
"R2N7J992","1","1,766,034,551"
"R2N86180","1","1,766,034,046"
"F8N0NUP5","1","1,766,034,476"
"R2N8R791","1","1,766,034,617"
"F8K88A88","1","1,766,034,539"
"R2N8K651","1","1,766,034,619"
"N8S01D33","1","1,766,034,479"
"R2N8K651","1","1,766,034,540"
"F8K35B93","1","1,766,034,479"
"D6N00R37","1","1,766,034,041"
"R2N0OQ55","1","1,766,034,620"
"R2N5U827","1","1,766,034,479"
"R2N03J19","1","1,766,034,102"
"R2N5G113","1","1,766,033,978"
"R2N3T506","1","1,766,034,537"
"F8N1UFL7","1","1,766,034,509"
"N8S00K14","1","1,766,034,062"
"F8S01A23","1","1,766,034,068"
"R2N8Z478","1","1,766,034,108"
"R2N8K651","1","1,766,034,512"
"R2N8R791","1","1,766,034,117"
"R2N6S277","1","1,766,034,512"
"R2N8R791","1","1,766,034,513"
"R2NV8006","1","1,766,034,076"
"R2N8R791","1","1,766,034,324"
"R2N8R791","1","1,766,034,339"
"R2N0IX24","1","1,766,034,066"
"R2N8R791","1","1,766,034,345"
"R2N3Z707","1","1,766,034,079"
"D7NB8838","1","1,766,034,123"
"R2N8R791","1","1,766,034,128"
"R2N8R791","1","1,766,034,130"
"F8N0ABA4","1","1,766,034,134"
"R2N3T506","1","1,766,034,540"
"R2N3W923","1","1,766,034,362"
"R2N8R791","1","1,766,034,547"
"R2N8R791","1","1,766,034,077"
"N8S01D33","1","1,766,034,517"
"F8N0TGL9","1","1,766,034,089"
"R2N04P72","1","1,766,033,985"
"R2N8R791","1","1,766,034,092"
"R2N8R791","1","1,766,034,334"
"R2N8K651","1","1,766,034,553"
"R2N8R791","1","1,766,033,986"
"F8S40A14","1","1,766,034,338"
"R2N3Z922","1","1,766,034,099"
"D6N68435","1","1,766,034,497"
"N8S01D30","1","1,766,034,498"
"R2NV8591","1","1,766,034,099"
"N8S01P87","1","1,766,034,368"
"R2N8K651","1","1,766,034,558"
"F8N60X68","1","1,766,034,512"
"R2N8R791","1","1,766,034,248"
"R2N8R791","1","1,766,034,376"
"R2N8R791","1","1,766,034,382"
"F8N4B162","1","1,766,034,114"
"R2N8R791","1","1,766,034,530"
"R2N8M193","1","1,766,034,533"
"R2N8R791","1","1,766,034,397"
"R2N9P148","1","1,766,034,536"
"F8N1BTY5","1","1,766,034,258"
"F8N01Z07","1","1,766,034,402"
"F8N5G220","1","1,766,034,166"
"R2N0IK14","1","1,766,034,540"
"R2S01F66","1","1,766,034,404"
"R2N37270","1","1,766,034,168"
"F8N0PKJ9","1","1,766,034,535"
"R2N8R791","1","1,766,034,009"
"F8N36591","1","1,766,033,997"
"R2N8R791","1","1,766,034,610"
"R2N8R791","1","1,766,034,170"
"R2N06603","1","1,766,033,997"
"R2N7J992","1","1,766,034,554"
"D6N32637","1","1,766,034,132"
"F8N1UWP4","1","1,766,034,612"
"R2N8R791","1","1,766,034,559"
"N8S00H53","1","1,766,034,145"
"F8N05M72","1","1,766,034,272"
"R2N4W924","1","1,766,034,463"
"F8N0LGY1","1","1,766,034,276"
"R2N8K651","1","1,766,034,573"
"N8S00K14","1","1,766,034,163"
"R2NG9849","1","1,766,034,620"
"R2N8R791","1","1,766,034,574"
"F8N1JSU3","1","1,766,034,620"
"R2N8R791","1","1,766,034,586"
"R2NM6039","1","1,766,034,417"
"F8N32N15","1","1,766,034,017"
"N8S01J64","1","1,766,031,926"
"F8N1NPL0","1","1,766,031,656"
"R2N8K651","1","1,766,031,930"
"F8N36H74","1","1,766,031,930"
"F8N1JLP5","1","1,766,031,920"
"R2N8R791","1","1,766,031,935"
"F8N2AAP3","1","1,766,031,848"
"R2N3N065","1","1,766,031,928"
"R2N8K651","1","1,766,031,809"
"R2N8K651","1","1,766,031,934"
"R2N8R791","1","1,766,031,812"
"R2N8K651","1","1,766,031,962"
"R2N4X808","1","1,766,031,977"
"F8N0CDY2","1","1,766,031,820"
"R2N8R791","1","1,766,031,983"
"R2N8K651","1","1,766,031,936"
"R2N8R791","1","1,766,031,823"
"R2NK4740","1","1,766,031,823"
"F8N2AAP3","1","1,766,031,848"
"R2N03Z28","1","1,766,031,824"
"R2S07579","1","1,766,031,946"
"F8N0XKK7","1","1,766,031,954"
"R2N8R791","1","1,766,032,012"
"R2N8R791","1","1,766,031,858"
"R2N8R791","1","1,766,031,861"
"F8N1NPL0","1","1,766,031,656"
"R2N07C23","1","1,766,031,862"
"R2N8K651","1","1,766,031,971"
"D6NM1897","1","1,766,032,025"
"R2N0MC40","1","1,766,031,864"
"R2N8K651","1","1,766,031,975"
"F8N1JLP5","1","1,766,031,974"
"R2N8K651","1","1,766,031,985"
"R2NV4482","1","1,766,031,984"
"F8N49Y62","1","1,766,031,986"
"F8N0TNX3","1","1,766,031,990"
"D6N43740","1","1,766,032,047"
"R2N8R791","1","1,766,031,998"
"F8N1TJN3","1","1,766,032,050"
"R2N8R791","1","1,766,032,053"
"R2N6X435","1","1,766,032,001"
"R2N8K651","1","1,766,032,053"
"F8N1TJN3","1","1,766,032,050"
"R2N8R791","1","1,766,032,056"
"D6BE0468","1","1,766,032,059"
"F8N0RNB3","1","1,766,032,061"
"R2N8K651","1","1,766,032,014"
"F8N74D95","1","1,766,032,025"
"R2N0AM92","1","1,766,032,015"
"R2N8K651","1","1,766,032,062"
"R2N8K651","1","1,766,032,033"
"R2N8R791","1","1,766,032,039"
"R2N8K651","1","1,766,032,044"
"D3N00E77","1","1,766,031,983"
"R2N2P084","1","1,766,032,058"
"R2N0GG78","1","1,766,032,059"
"D6NJ4011","1","1,766,032,060"
"R2N8R791","1","1,766,032,062"
"R2N8K651","1","1,766,032,068"
"F8N0JXZ4","1","1,766,032,068"
"R2NH1984","1","1,766,032,071"
"R2N8R791","1","1,766,032,074"
"D7S00177","1","1,766,026,423"
"R2N8K651","1","1,766,026,429"
"R2N6U576","1","1,766,026,440"
"R2N8P006","1","1,766,026,427"
"D6S01969","1","1,766,026,425"
"R2K02B87","1","1,766,026,432"
"R2N0G239","1","1,766,026,428"
"F9K00768","1","1,766,026,465"
"F8N0CUY1","1","1,766,026,435"
"R2N8R791","1","1,766,026,449"
"R2N8K651","1","1,766,026,427"
"F8N28Z88","1","1,766,026,427"
"R2N6M609","1","1,766,026,428"
"F8S75A28","1","1,766,026,466"
"F8N1PGC5","1","1,766,026,467"
"R2N8K639","1","1,766,026,448"
"F8N1TKC5","1","1,766,026,431"
"R2N8K651","1","1,766,026,468"
"F8N31A24","1","1,766,026,455"
"F8N1LTZ2","1","1,766,026,457"
"R2NH1049","1","1,766,026,433"
"F8N1GNG4","1","1,766,026,441"
"F8N1LRF6","1","1,766,026,467"
"D6NM5550","1","1,766,026,441"
"R2N4Z998","1","1,766,026,469"
"F8N13U90","1","1,766,026,469"
"F8S26B62","1","1,766,026,427"
"F8N1FRU0","1","1,766,026,433"
"F8N1LTZ2","1","1,766,026,441"
"R2N8K639","1","1,766,026,442"
"R2N8K651","1","1,766,026,434"
"D6N66695","1","1,766,026,427"
"F8N1FTH4","1","1,766,026,490"
"R2N9A641","1","1,766,026,434"
"R2N8R791","1","1,766,026,470"
"F8N1ZUZ8","1","1,766,026,438"
"R2N8K651","1","1,766,098,027"
"R2N8K651","1","1,766,098,029"
"R2N2P828","1","1,766,097,271"
"R2N8R791","1","1,766,098,018"
"R2N8R791","1","1,766,098,079"
"R2N8K651","1","1,766,098,103"
"R2N8R791","1","1,766,098,103"
"R2N8R791","1","1,766,098,146"
"R2N2P828","1","1,766,098,139"
"R2N8R791","1","1,766,097,813"
"R2N8R791","1","1,766,097,815"
"R2N8R791","1","1,766,098,097"
"R2N8K651","1","1,766,098,152"
"R2N8R791","1","1,766,098,025"
"R2N8R791","1","1,766,098,048"
"F8N55S97","1","1,766,098,050"
"R2N8R791","1","1,766,097,407"
"R2N8K651","1","1,766,098,352"
"R2N2P828","1","1,766,097,274"
"R2N8K651","1","1,766,097,412"
"R2N8K651","1","1,766,098,105"
"F8N0MDU7","1","1,766,098,109"
"R2N2P828","1","1,766,098,160"
"R2N8K651","1","1,766,097,836"
"R2N8K651","1","1,766,098,163"
"R2N2P828","1","1,766,098,164"
"R2N2P828","1","1,766,097,283"
"R2N8R791","1","1,766,098,343"
"R2N2P828","1","1,766,098,219"
"R2N8R791","1","1,766,098,233"
"R2N8R791","1","1,766,098,060"
"R2N8K651","1","1,766,097,425"
"R2N8K651","1","1,766,097,175"
"R2N2P828","1","1,766,098,039"
"R2N8K651","1","1,766,098,039"
"R2N8R791","1","1,766,098,309"
"R2N5X350","1","1,766,098,366"
"R2N8R791","1","1,766,098,367"
"R2N8R791","1","1,766,098,177"
"R2N8R791","1","1,766,097,872"
"R2N2P828","1","1,766,098,243"
"R2N8K651","1","1,766,098,244"
"R2N0MC41","1","1,766,098,245"
"R2N8K651","1","1,766,097,917"
"R2N2P828","1","1,766,097,466"
"R2N8R791","1","1,766,097,472"
"R2N2P828","1","1,766,098,206"
"R2N8R791","1","1,766,097,922"
"R2N8R791","1","1,766,098,206"
"R2N2P828","1","1,766,098,250"
"R2N8K651","1","1,766,098,187"
"R2N8K651","1","1,766,098,189"
"R2N8R791","1","1,766,098,125"
"R2N2P828","1","1,766,098,317"
"R2N2P828","1","1,766,098,194"
"R2N8R791","1","1,766,098,195"
"R2K02B87","1","1,766,098,077"
"R2N8K651","1","1,766,097,567"
"R2N8R791","1","1,766,097,569"
"R2N8R791","1","1,766,097,193"
"R2N8R791","1","1,766,097,412"
"R2N8K651","1","1,766,098,087"
"R2N8R791","1","1,766,098,381"
"R2N8R791","1","1,766,097,992"
"R2N2P828","1","1,766,098,101"
"R2N2P828","1","1,766,097,671"
"R2N0MC41","1","1,766,098,101"
"R2N8R791","1","1,766,097,236"
"R2N8K651","1","1,766,097,466"
"R2N2P828","1","1,766,098,088"
"R2N2P828","1","1,766,098,419"
"R2N0MC41","1","1,766,098,150"
"R2N8R791","1","1,766,098,430"
"R2N8K639","1","1,766,091,990"
"R2N8K639","1","1,766,090,585"
"F8N88158","1","1,766,093,858"
"R2N8R791","1","1,766,090,603"
"R2N8R791","1","1,766,093,103"
"R2N8K651","1","1,766,090,629"
"R2N8R791","1","1,766,092,017"
"R2N8K651","1","1,766,093,872"
"R2N8K651","1","1,766,093,474"
"R2N8R791","1","1,766,092,021"
"R2N8R791","1","1,766,090,638"
"R2N8K651","1","1,766,093,109"
"R2N8R791","1","1,766,090,644"
"R2N8R791","1","1,766,093,427"
"R2N8K651","1","1,766,092,040"
"R2N8K651","1","1,766,090,654"
"R2N8K639","1","1,766,093,115"
"R2N8R791","1","1,766,093,735"
"R2N8K651","1","1,766,094,109"
"R2N8R791","1","1,766,093,445"
"R2N8R791","1","1,766,093,121"
"R2N8K651","1","1,766,093,122"
"R2N8K639","1","1,766,093,744"
"R2N8K651","1","1,766,091,219"
"R2N8K651","1","1,766,090,660"
"R2N8R791","1","1,766,093,495"
"R2N8R791","1","1,766,092,092"
"R2N8K639","1","1,766,093,123"
"R2N8K651","1","1,766,093,125"
"R2N8R791","1","1,766,092,193"
"R2N8K639","1","1,766,093,751"
"R2N8R791","1","1,766,092,208"
"R2N8K651","1","1,766,090,962"
"R2N8K651","1","1,766,090,999"
"R2N8K651","1","1,766,093,540"
"R2N8R791","1","1,766,092,211"
"R2N8K639","1","1,766,093,835"
"R2N8K639","1","1,766,093,137"
"R2N8K639","1","1,766,093,561"
"R2N8R791","1","1,766,091,016"
"R2N8K651","1","1,766,091,466"
"R2N8R791","1","1,766,091,018"
"R2N8K639","1","1,766,092,254"
"R2N8K651","1","1,766,092,263"
"R2N8R791","1","1,766,093,145"
"R2N8R791","1","1,766,093,641"
"R2N8K639","1","1,766,093,563"
"R2N8R791","1","1,766,091,495"
"R2N8K651","1","1,766,093,572"
"R2N8K639","1","1,766,093,598"
"R2N8R791","1","1,766,093,646"
"R2N8R791","1","1,766,091,041"
"R2N8K651","1","1,766,092,302"
"R2N8K639","1","1,766,092,312"
"R2N8K651","1","1,766,093,884"
"R2N8R791","1","1,766,090,752"
"R2N8R791","1","1,766,092,318"
"R2N8K651","1","1,766,093,891"
"R2N8R791","1","1,766,093,613"
"R2N8K651","1","1,766,093,681"
"R2N8K651","1","1,766,093,614"
"R2N8K651","1","1,766,093,898"
"R2N8R791","1","1,766,093,202"
"R2N8K639","1","1,766,093,707"
"R2N8K651","1","1,766,093,721"
"R2N8K651","1","1,766,093,616"
"R2N8K639","1","1,766,092,325"
"R2N8K639","1","1,766,093,725"
"R2N8K639","1","1,766,093,926"
"R2N8R791","1","1,766,093,621"
"R2N8R791","1","1,766,093,940"
"R2N8K639","1","1,766,093,941"
"R2N8R791","1","1,766,091,510"
"R2N8K651","1","1,766,090,778"
"R2N8K639","1","1,766,092,387"
"R2N8K651","1","1,766,090,786"
"R2N8K651","1","1,766,093,740"
"R2N8K639","1","1,766,092,396"
"F8N0FMC4","1","1,766,053,562"
"R2N4T098","1","1,766,053,473"
"F8S55A24","1","1,766,053,613"
"N8S01G01","1","1,766,053,546"
"R2N7S936","1","1,766,053,492"
"D6N01Y71","1","1,766,053,604"
"D6N40865","1","1,766,053,514"
"R2N8K651","1","1,765,992,529"
"R2N8K651","1","1,765,992,595"
"R2N8K651","1","1,765,992,597"
"R2N8R791","1","1,765,992,737"
"R2N8K651","1","1,765,992,763"
"R2N8K651","1","1,765,992,792"
"F8N1CGB9","1","1,765,992,506"
"R2N8K651","1","1,765,992,600"
"R2N8K651","1","1,765,992,508"
"R2N8K651","1","1,765,992,616"
"R2N8K651","1","1,765,992,930"
"R2N8K651","1","1,765,992,503"
"R2N8K651","1","1,765,992,550"
"R2N8K651","1","1,765,992,669"
"R2N8K651","1","1,765,992,566"
"R2N8K651","1","1,765,992,578"
"F8N1CGB9","1","1,765,992,521"
"R2N8K651","1","1,765,992,553"
"R2N8K651","1","1,765,992,682"
"R2N8K651","1","1,765,993,051"
"R2N7J284","1","1,765,993,057"
"R2N8K651","1","1,765,992,575"
"F8N1CGB9","1","1,765,992,540"
"R2N8K651","1","1,765,992,544"
"R2N8K651","1","1,765,992,571"
"R2N8K651","1","1,765,992,640"
"R2N8K651","1","1,765,992,603"
"R2N8K651","1","1,765,992,647"
"R2N8K651","1","1,765,992,608"
"R2N8K651","1","1,765,992,708"
"R2N8K651","1","1,765,993,115"
"R2N8K651","1","1,765,992,637"
"R2N8K651","1","1,765,992,699"
"R2N8K651","1","1,765,992,752"
"R2N8K651","1","1,765,992,666"
"R2N8K651","1","1,765,992,860"
"R2N8K651","1","1,765,992,689"
"R2N8K651","1","1,765,992,738"
"R2N8K651","1","1,765,992,713"
"R2N8R791","1","1,765,992,696"
"R2N8K651","1","1,765,992,656"
"R2N8K651","1","1,765,992,634"
"R2N8K651","1","1,765,992,588"
"R2N8K651","1","1,765,992,750"
"R2N8K651","1","1,765,992,650"
"R2N8K651","1","1,765,992,659"
"R2N8K651","1","1,765,992,711"
"R2N8K651","1","1,765,992,770"
"F8N1CGB9","1","1,765,992,684"
"R2N8K651","1","1,765,993,303"
"R2N8K651","1","1,765,992,522"
"R2N8K651","1","1,765,992,841"
"R2N8K651","1","1,765,992,631"
"R2N8K651","1","1,765,992,847"
"R2N8K651","1","1,765,992,830"
"R2N8K651","1","1,765,993,411"
"F8N0CDY2","1","1,765,992,740"
"R2N8K651","1","1,765,993,431"
"R2N8K651","1","1,765,992,843"
"R2N8K651","1","1,765,992,967"
"R2N8K651","1","1,765,992,972"
"R2N8K651","1","1,765,992,875"
"R2N8K651","1","1,765,992,868"
"F8N1CGB9","1","1,765,992,872"
"R2N8K651","1","1,765,992,772"
"R2N8K651","1","1,765,992,730"
"R2N8K651","1","1,765,992,902"
"R2N8K651","1","1,765,993,037"
"R2N8K651","1","1,765,992,786"
"R2N8K651","1","1,765,992,883"
"R2N8K651","1","1,765,992,652"
"R2N8K651","1","1,765,992,885"
"F8N1CGB9","1","1,765,993,752"
"R2N8K651","1","1,765,992,678"
"R2N8K651","1","1,765,992,691"
"R2N8K651","1","1,765,992,896"
"R2N8K651","1","1,765,992,924"
"R2N8K651","1","1,765,992,957"
"R2N8K651","1","1,765,992,701"
"R2N8K651","1","1,765,992,909"
"R2N8K651","1","1,765,992,807"
"R2N8K651","1","1,765,992,991"
"R2N8K651","1","1,765,993,125"
"R2N8K651","1","1,765,993,134"
"R2N8R791","1","1,765,993,166"
"R2N8K651","1","1,765,992,917"
"R2N8K651","1","1,765,992,947"
"R2N8K651","1","1,765,992,988"
"F8N1CGB9","1","1,765,992,671"
"R2N8K651","1","1,765,992,716"
"R2N8K651","1","1,765,992,732"
"R2N8K651","1","1,765,993,041"
"R2N8K651","1","1,765,992,949"
"R2N8K651","1","1,765,992,954"
"R2N8K651","1","1,765,992,740"
"R2N8K651","1","1,765,993,170"
"R2N8K651","1","1,765,993,212"
"R2N8K651","1","1,765,993,018"
"R2N8K651","1","1,765,993,231"
"R2N8K651","1","1,765,993,296"
"R2N8K651","1","1,765,992,980"
"R2N8K651","1","1,765,993,158"
"R2N8K651","1","1,765,992,872"
"F8N60X68","1","1,765,993,091"
"F8N90Z31","1","1,766,106,813"
"R2NU9762","1","1,766,106,784"
"R2NQ8408","1","1,766,107,132"
"R2N7W206","1","1,766,106,872"
"R2N8R791","1","1,766,106,835"
"R2N8K651","1","1,766,106,873"
"R2N8K651","1","1,766,107,135"
"R2N8K651","1","1,766,107,106"
"N8S00N39","1","1,766,107,112"
"F8N1MUD8","1","1,766,107,017"
"R2N2P828","1","1,766,107,074"
"F8N0ZLW9","1","1,766,107,146"
"R2N2P828","1","1,766,107,056"
"R2N2P828","1","1,766,107,019"
"F8N1MUC6","1","1,766,106,884"
"R2N8K651","1","1,766,107,133"
"F8N0YTG7","1","1,766,107,048"
"R2N1C866","1","1,766,106,858"
"D7NB9671","1","1,766,107,079"
"F8N0PCH3","1","1,766,107,138"
"D6NJ9936","1","1,766,106,887"
"F8N1LUA1","1","1,766,106,861"
"R2N8R791","1","1,766,107,082"
"N8S01J24","1","1,766,107,072"
"R2N8R791","1","1,766,106,863"
"R2N2P828","1","1,766,107,076"
"R2N0EV96","1","1,766,107,019"
"F8N1LUA0","1","1,766,107,086"
"R2N8R791","1","1,766,107,087"
"R2N2P828","1","1,766,107,081"
"R2N8K651","1","1,766,107,087"
"F8N82503","1","1,766,106,930"
"R2N83561","1","1,766,107,083"
"R2N9G789","1","1,766,106,864"
"R2N8K651","1","1,766,107,084"
"F8N81T56","1","1,766,106,864"
"R2N8R791","1","1,766,106,829"
"D6K0A992","1","1,766,106,866"
"R2N8K651","1","1,766,106,831"
"F8S59A57","1","1,766,106,936"
"R2N8R791","1","1,766,106,832"
"R2N9C044","1","1,766,107,101"
"R2N8R791","1","1,766,107,023"
"R2N8K651","1","1,766,106,939"
"R2N9T312","1","1,766,106,869"
"F8N0FSF9","1","1,766,107,106"
"F8N9H538","1","1,766,107,107"
"N8S00N82","1","1,766,106,945"
"F8N5B220","1","1,766,106,850"
"R2N3S455","1","1,766,107,109"
"R2N2P828","1","1,766,107,148"
"R2N2P828","1","1,766,106,753"
"F8N4T284","1","1,766,106,893"
"R2NB2839","1","1,766,106,967"
"D7S00523","1","1,766,108,433"
"F8N1CUH8","1","1,766,108,487"
"F8NV006Y","1","1,766,108,548"
"R2N8R791","1","1,766,108,508"
"N8S01P83","1","1,766,108,453"
"D6N54296","1","1,766,108,552"
"R2N2P828","1","1,766,108,512"
"R2N2P828","1","1,766,108,308"
"R2N0GJ24","1","1,766,108,555"
"F8N1CUH8","1","1,766,108,514"
"F8N0ZSA3","1","1,766,108,444"
"F8N1CUH8","1","1,766,108,409"
"N8S01D94","1","1,766,108,520"
"R2N2P828","1","1,766,108,375"
"R2N2P828","1","1,766,108,410"
"R2N35975","1","1,766,108,311"
"F8N1ZYB4","1","1,766,108,516"
"N8S01P83","1","1,766,108,525"
"N8S01D94","1","1,766,108,452"
"D6N66876","1","1,766,108,377"
"D6N38826","1","1,766,108,517"
"N8S01P83","1","1,766,108,517"
"R2N8K651","1","1,766,108,460"
"D7S00184","1","1,766,108,462"
"R2N8K651","1","1,766,108,463"
"D6N50184","1","1,766,108,464"
"R2N5T862","1","1,766,108,538"
"F8N0NUW6","1","1,766,108,400"
"R2N2P828","1","1,766,108,539"
"R2K02I14","1","1,766,108,420"
"R2N2P828","1","1,766,108,466"
"F8N0FPC9","1","1,766,108,405"
"F8N95K07","1","1,766,108,571"
"F8N0CDY2","1","1,766,108,403"
"R2NM5682","1","1,766,108,547"
"R2N01F21","1","1,766,108,403"
"R2N4A078","1","1,766,108,404"
"R2N2P828","1","1,766,108,573"
"R2N2P828","1","1,766,108,404"
"F8N24P35","1","1,766,108,472"
"R2N39715","1","1,766,108,574"
"F8S31B67","1","1,766,108,554"
"R2N8K651","1","1,766,108,521"
"N8S00P61","1","1,766,108,472"
"F8N0ZSD4","1","1,766,108,575"
"R2N8K651","1","1,766,108,406"
"F8N75742","1","1,766,108,576"
"R2N8R791","1","1,766,049,199"
"R2N9D678","1","1,766,049,200"
"R2N0R942","1","1,766,048,349"
"R2N8R791","1","1,766,049,046"
"D6N00Y92","1","1,766,048,000"
"R2N25569","1","1,766,049,053"
"F8N64Z80","1","1,766,049,231"
"D6N01Y70","1","1,766,049,247"
"D6N62219","1","1,766,049,069"
"R2N8R791","1","1,766,049,113"
"R2NM6807","1","1,766,048,384"
"D3N00M73","1","1,766,049,259"
"R2N8R791","1","1,766,049,263"
"R2N0HC27","1","1,766,049,268"
"R2N8R791","1","1,766,048,406"
"N8S01D35","1","1,766,049,280"
"F8N6C445","1","1,766,049,308"
"R2N2N572","1","1,766,049,153"
"F8N1RDW8","1","1,766,049,154"
"N8S01D84","1","1,766,049,315"
"N8S00N39","1","1,766,049,343"
"R2K02I17","1","1,766,048,459"
"R2N3S235","1","1,766,049,349"
"F8K65A61","1","1,766,048,470"
"F8N0GXJ6","1","1,766,048,486"
"F8N48X79","1","1,766,047,463"
"F8N0UTJ6","1","1,766,047,361"
"R2N8K651","1","1,766,047,465"
"F8N11N29","1","1,766,047,436"
"R2N8K651","1","1,766,047,437"
"R2NK4380","1","1,766,047,458"
"N8S01D94","1","1,766,047,152"
"R2S09274","1","1,766,047,436"
"F8K56A08","1","1,766,047,451"
"R2N8R791","1","1,766,047,451"
"R2N0HK01","1","1,766,047,364"
"R2S02C97","1","1,766,047,246"
"R2N8K651","1","1,766,047,454"
"F8N91M62","1","1,766,047,463"
"F8N1WXS1","1","1,766,047,247"
"D6N15776","1","1,766,047,248"
"R2N8K651","1","1,766,047,411"
"R2N8R791","1","1,766,047,440"
"R2N27782","1","1,766,047,390"
"R2N8R791","1","1,766,047,488"
"F8N1EKW4","1","1,766,047,460"
"R2N8K651","1","1,766,047,145"
"N8S01L52","1","1,766,047,414"
"F8N1HPH3","1","1,766,047,394"
"F8N75U56","1","1,766,047,415"
"F8N49Y01","1","1,766,047,466"
"F8N1UPL3","1","1,766,047,448"
"F8N1JMC1","1","1,766,047,422"
"F8N56N55","1","1,766,047,455"
"R2N8R791","1","1,766,047,458"
"D6S00L80","1","1,766,047,473"
"F8N1NGJ8","1","1,766,047,427"
"F8N87P51","1","1,766,047,475"
"D6N52422","1","1,766,047,459"
"F8N1PGC5","1","1,766,047,177"
"F8N56N55","1","1,766,047,431"
"R2S02X64","1","1,766,047,464"
"F8N87Z85","1","1,766,047,167"
"F8N0UTJ6","1","1,766,047,463"
"F8N1GZF0","1","1,766,047,434"
"F8S20B58","1","1,766,047,182"
"R2N8K651","1","1,766,047,443"
"R2N8K651","1","1,766,047,469"
"R2NV4700","1","1,766,047,445"
"F8N1DPY9","1","1,766,047,184"
"R2N6U956","1","1,766,047,186"
"F8N6P724","1","1,766,047,474"
"F8N0BFZ5","1","1,766,047,490"
"R2N6X433","1","1,766,047,491"
"F8N0SXE7","1","1,766,047,187"
"R2N8R791","1","1,766,047,505"
"F8N0TNX7","1","1,766,047,189"
"R2N8R791","1","1,766,047,279"
"R2N8R791","1","1,766,047,481"
"F8N0FPD1","1","1,766,047,509"
"R2N8K651","1","1,766,047,511"
"R2N8R791","1","1,766,047,281"
"R2N8R791","1","1,766,047,512"
"F8N49Y01","1","1,766,047,489"
"F8N1PGC5","1","1,766,047,512"
"R2N8R791","1","1,766,047,285"
"F8N1WXR5","1","1,766,047,498"
"R2N06591","1","1,766,047,490"
"F8N0WET1","1","1,766,047,491"
"F8N1ESL4","1","1,766,047,286"
"R2N8R791","1","1,766,047,193"
"R2N8R791","1","1,766,047,289"
"R2N8K651","1","1,766,047,195"
"F8N95015","1","1,766,047,288"
